profile_id,plant_name,scientific_name,family,family_latin,genus_jp,genus_scientific,habit,height,flower_period,distribution,habitat,source,page,extraction_method
plant-profile-000320,ホテイラン,Calypso bulbosa,ラン科,ORCHIDACEAE,エビネ属,Calanthe,,6ー15cm,,本州中部の亜高山に分布する,亜寒帯の針葉樹林下 に生える,日本の野生植物 第1巻,73,macOS Vision OCR + rule parser
plant-profile-000321,サイハイラン,Cremastra variabilis,ラン科,ORCHIDACEAE,サイハイラン属,Cremnastra,,30-50cm,,南千島・北海道～九州、サハリン南部・朝鮮半島南部・台湾・ 中国～ヒマラヤに分布する,サイハイラン Cremastra variabilis （Blume） Nakai （PL 159） 亜寒帯～暖温帯の林床に生える,日本の野生植物 第1巻,74,macOS Vision OCR + rule parser
plant-profile-000322,トクサラン,Cephalantheropsis obcordata,ラン科,ORCHIDACEAE,トクサラン属,Cephalantheropsis,,50-100cm,,飯島・ 種子島・屋久島・琉球，台湾・中国南部～ヒマラヤ・東開アジアに分布する,亜熱帯～熱帯の常緑広葉材林 下に生える,日本の野生植物 第1巻,74,macOS Vision OCR + rule parser
plant-profile-000323,トケンラン,Cremastra uguieulata,ラン科,ORCHIDACEAE,サイハイラン属,Cremnastra,多年草,30-40cm,,北海道・本州・四国・九州、韓国（済州島）・中国に分布,亜寒帯～冷温帯の落葉林下に生える,日本の野生植物 第1巻,74,macOS Vision OCR + rule parser
plant-profile-000324,リュウキュウカイロラン,Cheirostylis liukiuensis,ラン科,ORCHIDACEAE,カイロラン属,Cheirostylis,多年草,10-15cm,,九州南部・種子島・屋久島・琉球、 台湾に分布する,亜熱帯の常緑酵林下に生える,日本の野生植物 第1巻,74,macOS Vision OCR + rule parser
plant-profile-000325,アキザキナギラン,Cymbidium aspidistrifolium,ラン科,ORCHIDACEAE,オオスズムシラン属,Cryptostylis,,,,本州 （紀伊半島）・四国・九州・琉球、韓国（済州島）・台湾に分布する,アキザキナギラン Cymbidium aspidistrifolium Fukuy. 暖温帯の常緑広葉林下に生える,日本の野生植物 第1巻,75,macOS Vision OCR + rule parser
plant-profile-000326,アツモリソウ,Cypripedium macranthos,ラン科,ORCHIDACEAE,アツモリソウ属,Cypripedlum,,20-40cm,,本州近畿地方以北・北海道・南千島、朝鮮半島・台湾・アジア北東部～ヨーロッパ東部 に分布する,,日本の野生植物 第1巻,75,macOS Vision OCR + rule parser
plant-profile-000327,カンラン,Cymbidium kanran,ラン科,ORCHIDACEAE,オオスズムシラン属,Cryptostylis,,25-60cm,,本州（東海地方以酒）～琉球，韓国（済州島）・台湾・中国 部に分布する,暖温帯～亜熱帯の常緑広薬材林下に生える,日本の野生植物 第1巻,75,macOS Vision OCR + rule parser
plant-profile-000328,キバナノアツモリソウ,Cypripedium yatabeanum,ラン科,ORCHIDACEAE,アツモリソウ属,Cypripedlum,,10-30cm,,北海道・本州（東北地方南部～中部 地方），カムチャツカ半島・アリューシャン列島～アラスカに分布する,亜寒帯～冷温帯の落棄樹林下. または草原に生える,日本の野生植物 第1巻,75,macOS Vision OCR + rule parser
plant-profile-000329,クマガイソウ,Cypripedium japonieum,ラン科,ORCHIDACEAE,アツモリソウ属,Cypripedlum,,20-40cm,,朝鮮半島・中国東部に分布する,冷温帯～暖温帯の楜林下， 特に杉林，竹林下に群生する,日本の野生植物 第1巻,75,macOS Vision OCR + rule parser
plant-profile-000330,コアツモリソウ,Cypripedium debile,ラン科,ORCHIDACEAE,アツモリソウ属,Cypripedlum,,10-20cm,,台湾・中国岡部に分布する,冷温帯の山地林下に生える,日本の野生植物 第1巻,75,macOS Vision OCR + rule parser
plant-profile-000331,シュンラン,Cymbidium goeringii,ラン科,ORCHIDACEAE,オオスズムシラン属,Cryptostylis,,10-25cm,,北海道（奥尻島）～九州，朝鮮半島・中国～ヒマラヤ西部に分布する,暖温帯のやや乾いた林床に生える,日本の野生植物 第1巻,75,macOS Vision OCR + rule parser
plant-profile-000332,ナギラン,Cymbidium nagifolium,ラン科,ORCHIDACEAE,オオスズムシラン属,Cryptostylis,,10ー15cm,,本州（関東南部以西）～琉球，韓国（済州島）に分布する,暖温帯の常緑広棄林の林床に生える,日本の野生植物 第1巻,75,macOS Vision OCR + rule parser
plant-profile-000333,ヘツカラン,Cymbidium dayanum,ラン科,ORCHIDACEAE,オオスズムシラン属,Cryptostylis,,,,,,日本の野生植物 第1巻,75,macOS Vision OCR + rule parser
plant-profile-000334,ホウサイ,Cymbidium sinense,ラン科,ORCHIDACEAE,オオスズムシラン属,Cryptostylis,,,,屋久島・琉球、中国・台湾～ヒマラヤに分布する,亜熱帯の常緑広葉勘林の林床に生える,日本の野生植物 第1巻,75,macOS Vision OCR + rule parser
plant-profile-000335,マヤラン,Cymbidium macrorhizon,ラン科,ORCHIDACEAE,オオスズムシラン属,Cryptostylis,,10ー30cm,,本州（関東以西）～琉球、朝鮮半島・台湾・中国～ヒマラヤに分布する,マヤラン Cymbidium macrorhizon Lindl. （PL 161） 暖温帯～亜熱帯の林下に生える菌徒属栄養植物,日本の野生植物 第1巻,75,macOS Vision OCR + rule parser
plant-profile-000336,アオチドリ,Dactylorhiza viridis,ラン科,ORCHIDACEAE,ツチアケビ属,Cyrtosia,,20-50cm,,四 国・本州中部以北・北海道、千島・アラスカ・サハリン・朝鮮半島・中国・ロシア・ヒマラヤ・ ヨーロッパに広く分布する,亜寒帯 ～冷温帯の林下や林緑のやや湿ったところに生える,日本の野生植物 第1巻,76,macOS Vision OCR + rule parser
plant-profile-000337,イチヨウラン,Dactylostalix ringens,ラン科,ORCHIDACEAE,イチヨウラン属,Dactylostalix,多年草,,,南千島・北海道～九州、サハリンに分布,亜寒帯～冷温帯の林床に生える,日本の野生植物 第1巻,76,macOS Vision OCR + rule parser
plant-profile-000338,キバナノセッコク,Dendrobium catenatum,ラン科,ORCHIDACEAE,イチヨウラン属,Dactylostalix,,,,伊豆諸島・四国・九州・ 琉球、台湾・中国南部に分布する,,日本の野生植物 第1巻,76,macOS Vision OCR + rule parser
plant-profile-000339,コカゲラン,Didymoplexiella siamensis,ラン科,ORCHIDACEAE,コカゲラン属,Didymoplexiella,多年草,13-30cm,,台湾・中国南部～タイに 分布する,コカゲラン Didymoplexiella siamensis （Rolfe ex Downic） Seidenf.亜熱帯の常緑樹林下に生える,日本の野生植物 第1巻,76,macOS Vision OCR + rule parser
plant-profile-000340,セッコク,Dendrobium moniliforme,ラン科,ORCHIDACEAE,イチヨウラン属,Dactylostalix,,5ー25cm,,本州～琉球（吐蠣喇列島以北）、朝鮮半島南部・台湾・中国～ヒマラ ヤに分布する,が自生する,日本の野生植物 第1巻,76,macOS Vision OCR + rule parser
plant-profile-000341,ツチアケビ,Cyrtosia septentrionalis,ラン科,ORCHIDACEAE,ツチアケビ属,Cyrtosia,多年草,50-100cm,,朝鮮半島・中国南西部に分布する,冷温帯～暖温帯の林下に生える,日本の野生植物 第1巻,76,macOS Vision OCR + rule parser
plant-profile-000342,ハクサンチドリ,Daetylorhiza aristata,ラン科,ORCHIDACEAE,ツチアケビ属,Cyrtosia,,10-40cm,,本州中部以北・北海道、千島・サハリン・朝鮮半島・ 中国東部・カムチャツカ半島・アリューシャン・アラスカに分布する,亜寒帯～冷温帯の草地に生え る,日本の野生植物 第1巻,76,macOS Vision OCR + rule parser
plant-profile-000343,ヒメヤツシロラン,Didymoplexis mieradenia,ラン科,ORCHIDACEAE,コカゲラン属,Didymoplexiella,多年草,10-15cm,,種子島・吐噶喇列島・琉球に産するこ とが知られ、台湾・東南アジア・オセアニアにまで分布する,亜熱帯の常緑林下に生え る,日本の野生植物 第1巻,76,macOS Vision OCR + rule parser
plant-profile-000344,アオキラン,Epipogium japonieum,ラン科,ORCHIDACEAE,トラキチラン属,Epipogiumn,,,,本州（東北～中部地方）にまれに産し、台湾・中国南西部にも分布する,冷温帯の落薬横林下に生える,日本の野生植物 第1巻,77,macOS Vision OCR + rule parser
plant-profile-000345,アオスズラン,Epipactis helleborine,ラン科,ORCHIDACEAE,カキラン属,Epipactis,,,,南千島・ 北海道～九州、ユーラシア大陸の冷温帯～亜寒帯域、アフリカ北部に分布する,亜寒帯～冷温帯の林下または暖温帯の海 岸林に生える,日本の野生植物 第1巻,77,macOS Vision OCR + rule parser
plant-profile-000346,オサラン,Eria japonica,ラン科,ORCHIDACEAE,オサラン属,Eria,,2ー6cm,,,,日本の野生植物 第1巻,77,macOS Vision OCR + rule parser
plant-profile-000347,カキラン,Epipaetis thunbergi,ラン科,ORCHIDACEAE,カキラン属,Epipactis,,30-70cm,,北海道～九州、朝鮮半 島・中国（東北）・ウスリーに分布する,亜寒帯～暖温帯の日当りのよい湿地に生える,日本の野生植物 第1巻,77,macOS Vision OCR + rule parser
plant-profile-000348,コイチヨウラン,Ephippianthus schmidti,ラン科,ORCHIDACEAE,コイチヨウラン属,Ephippianthus,,10-20cm,,北海道・本州（東北～山陰）・四国，千島・サ ハリン・極東ロシアに分布,コイチヨウラン Ephippianthus schmidti Rehb. f. （PL 151） 亜寒帯～冷温帯のおもに針薬林下に 生える,日本の野生植物 第1巻,77,macOS Vision OCR + rule parser
plant-profile-000349,サワラン,Eleorehis japonica,ラン科,ORCHIDACEAE,コカゲラン属,Didymoplexiella,,20-30cm,,本州近畿地方以北・北海道・南千島に分布する,亜寒帯～冷温帯の湿地でミズ ゴケとともに生える,日本の野生植物 第1巻,77,macOS Vision OCR + rule parser
plant-profile-000350,タシロラン,Epipogium roseum,ラン科,ORCHIDACEAE,トラキチラン属,Epipogiumn,,20-50cm,,本州（関東以西）・四国・九州・琉球，熱帯アフリカ・熱帯～ 亜熱帯アジア・オセアニアに分布する,暖温帯～熱帯の常緑林下に生える,日本の野生植物 第1巻,77,macOS Vision OCR + rule parser
plant-profile-000351,トラキチラン,Epipogium aplyllum,ラン科,ORCHIDACEAE,トラキチラン属,Epipogiumn,,,,,亜高山針薬林下に生える,日本の野生植物 第1巻,77,macOS Vision OCR + rule parser
plant-profile-000352,ハコネラン,Ephippianthus sawadanus,ラン科,ORCHIDACEAE,コイチヨウラン属,Ephippianthus,,,6一7月とやや早く,,コイチヨウラ ンに似るが、花の色がより強い緑色で、花期は6一7月とやや早く、生育地は冷温帯であること が異なる,日本の野生植物 第1巻,77,macOS Vision OCR + rule parser
plant-profile-000353,イモネヤガラ,Eulophia zollingeri,ラン科,ORCHIDACEAE,イモネヤガラ属,Eulophia,,50cm,,九州南部・琉球、熱帯アジア～オーストラリア北東部に分布する,亜熱帯～熱帯の常緑広葉樹林の林床 に生える,日本の野生植物 第1巻,78,macOS Vision OCR + rule parser
plant-profile-000354,オオオサラン,Eria seabrilinguis,ラン科,ORCHIDACEAE,オサラン属,Eria,,,,屋久島・種子島・琉球，台湾・中国・インドシナ・イン ド（アッサム地方）に分布する,,日本の野生植物 第1巻,78,macOS Vision OCR + rule parser
plant-profile-000355,オノエラン,Galearis fauriei,ラン科,ORCHIDACEAE,カモメラン属,Galearis,,10ー15cm,,本州中北部・紀伊半島に分布し、日本固有種,冷温帯の日当りのよい岩石まじりの草地に 生える,日本の野生植物 第1巻,78,macOS Vision OCR + rule parser
plant-profile-000356,カシノキラン,Gastrochilus japonieus,ラン科,ORCHIDACEAE,カシノキラン属,Gastrochilus,,,,本州（千葉県以西）・四国・九州・琉球，済州島に分布する,,日本の野生植物 第1巻,78,macOS Vision OCR + rule parser
plant-profile-000357,カモメラン,Galearis cyelochila,ラン科,ORCHIDACEAE,カモメラン属,Galearis,,10-20cm,,北海道・本州（中国地方以北）・四国，サ ハリン・朝鮮半島・ウスリーに分布する,亜寒帯～冷温帯の湿った林緑に生え る,日本の野生植物 第1巻,78,macOS Vision OCR + rule parser
plant-profile-000358,タカツルラン,Erythrorehis altissima,ラン科,ORCHIDACEAE,タカツルラン属,Erythrorchis,,,,屋久島・ 種子島・琉球，台湾・東南アジア・ヒマラヤに分布する,,日本の野生植物 第1巻,78,macOS Vision OCR + rule parser
plant-profile-000359,マツゲカヤラン,Gastrochilus ciliaris,ラン科,ORCHIDACEAE,カシノキラン属,Gastrochilus,,,,屋久島と台湾の山地に分布する,,日本の野生植物 第1巻,78,macOS Vision OCR + rule parser
plant-profile-000360,マツラン,Gastrochilus matsuran,ラン科,ORCHIDACEAE,カシノキラン属,Gastrochilus,,,,本州（岩手県以南 の太平洋側）・四国・九州、朝鮮半島南部に分布する,,日本の野生植物 第1巻,78,macOS Vision OCR + rule parser
plant-profile-000361,モミラン,Gastrochilus toramanus,ラン科,ORCHIDACEAE,カシノキラン属,Gastrochilus,,,,本州（宮城県以南）・四国・九州に分布する,,日本の野生植物 第1巻,78,macOS Vision OCR + rule parser
plant-profile-000362,アキザキヤツシロラン,Gastrodia confusa,ラン科,ORCHIDACEAE,オニノヤガラ属,Gastrodia,,8ー10cm,12一1月で花 の長さ12mm,本州（関東地方以西）・四国・九州、台湾に分布する,おもに暖温帯の竹林下に生え る,日本の野生植物 第1巻,79,macOS Vision OCR + rule parser
plant-profile-000363,オニノヤガラ,Gastrodia elata,ラン科,ORCHIDACEAE,オニノヤガラ属,Gastrodia,,40-100cm,,台湾・朝鮮半島・極東ロシア・中国～ヒマラヤに分布,オニノヤガラ Gastrodia elata Blume var. elata （PL 139） 亜寒帯～暖温帯の林下に生え、ナラタケ と共生する,日本の野生植物 第1巻,79,macOS Vision OCR + rule parser
plant-profile-000364,キンギンソウ,Goodyera procera,ラン科,ORCHIDACEAE,シュスラン属,Goodyera,,70cm,,屋久島・種子島・琉球・ 小笠原、中国・台湾・熱帯アジアに分布する,亜熱帯～熱帯の林緑の渓流沿いなど に生える,日本の野生植物 第1巻,79,macOS Vision OCR + rule parser
