all_name,Hub name,lato/stricto,Family ID,Family name,Family name (JP),GL,SF,WF,YL,status,message
ミドリイズイヌワラビ,ミドリイズイヌワラビ,,41,Athyriaceae,メシダ,#N/A,SF_00679,#N/A,YL_00739,確定,イズイヌワラビ/ミドリイズイヌワラビ
ミドリオオカラクサイヌワラビ,オオカラクサイヌワラビ,,41,Athyriaceae,メシダ,GL_00520,SF_00676,#N/A,YL_00786,確定,オオカラクサイヌワラビ/ミドリオオカラクサイヌワラビ
ミドリオオカラクサイヌワラビ,ミドリオオカラクサイヌワラビ,,41,Athyriaceae,メシダ,#N/A,#N/A,#N/A,YL_00787,確定,オオカラクサイヌワラビ/ミドリオオカラクサイヌワラビ
ミドリオオメシダ,ミドリオオメシダ,,41,Athyriaceae,メシダ,GL_00567,SF_00814,#N/A,YL_00840,確定,
ミドリタニイヌワラビ,タニイヌワラビ,,41,Athyriaceae,メシダ,GL_00433,SF_00609,#N/A,YL_00679,確定,タニイヌワラビ/ミドリタニイヌワラビ
ミドリタニイヌワラビ,ミドリタニイヌワラビ,,41,Athyriaceae,メシダ,#N/A,SF_00610,#N/A,YL_00681,確定,タニイヌワラビ/ミドリタニイヌワラビ
ミドリヒロハイヌワラビ,ヒロハイヌワラビ,,41,Athyriaceae,メシダ,GL_00447,SF_00598,#N/A,YL_00702,確定,ヒロハイヌワラビ/ミドリヒロハイヌワラビ
ミドリヒロハイヌワラビ,ミドリヒロハイヌワラビ,,41,Athyriaceae,メシダ,#N/A,SF_00600,#N/A,YL_00703,確定,ヒロハイヌワラビ/ミドリヒロハイヌワラビ
ミドリヒロハノイヌワラビ,ミドリヒロハイヌワラビ,,41,Athyriaceae,メシダ,#N/A,SF_00600,#N/A,YL_00703,確定,
ミドリメシダ,ミドリオオメシダ,,41,Athyriaceae,メシダ,GL_00567,SF_00814,#N/A,YL_00840,確定,
ミドリヤマイヌワラビ,ミドリヤマイヌワラビ,,41,Athyriaceae,メシダ,#N/A,SF_00575,#N/A,YL_00699,確定,ミドリヤマイヌワラビ/ヤマイヌワラビ
ミドリヤマイヌワラビ,ヤマイヌワラビ,,41,Athyriaceae,メシダ,GL_00445,SF_00572,#N/A,YL_00697,確定,ミドリヤマイヌワラビ/ヤマイヌワラビ
ミドリワラビ,ミドリワラビ,,41,Athyriaceae,メシダ,GL_00548,SF_00786,#N/A,YL_00821,確定,
ミドリワラビモドキ,ミドリワラビモドキ,,41,Athyriaceae,メシダ,GL_00565,SF_00810,#N/A,YL_00838,確定,
ミヤコイヌワラビ,ミヤコイヌワラビ,,41,Athyriaceae,メシダ,GL_00418,SF_00591,#N/A,YL_00659,確定,
ミヤマイヌワラビ,カラフトミヤマシダ,,41,Athyriaceae,メシダ,GL_00441,SF_00569,#N/A,YL_00693,確定,
ミヤマキヨタキシダ,ミヤマキヨタキシダ,,41,Athyriaceae,メシダ,GL_00623,SF_00759,#N/A,YL_00895,確定,
ミヤマシケシダ,ミヤマシケシダ,広義,41,Athyriaceae,メシダ,#N/A,#N/A,#N/A,YL_00817,確定,ミヤマシケシダ広義/狭義
ミヤマシケシダ,ミヤマシケシダ,狭義,41,Athyriaceae,メシダ,GL_00546,SF_00790,#N/A,#N/A,確定,ミヤマシケシダ広義/狭義
ミヤマシダ,ミヤマシダ,,41,Athyriaceae,メシダ,GL_00601,SF_00722,#N/A,YL_00880,確定,
ミヤマノコギリシダ,ミヤマノコギリシダ,,41,Athyriaceae,メシダ,GL_00595,SF_00730,#N/A,YL_00872,確定,
ミヤマヘビノネゴザ,ミヤマヘビノネゴザ,,41,Athyriaceae,メシダ,GL_00437,SF_00567,#N/A,YL_00686,確定,
ミヤマメシダ,ミヤマメシダ,,41,Athyriaceae,メシダ,GL_00424,SF_00560,#N/A,YL_00666,確定,
ムクゲシケシダ,ムクゲシケシダ,,41,Athyriaceae,メシダ,GL_00533,SF_00801,#N/A,YL_00805,確定,
ムクゲナチシケシダ,ムクゲナチシケシダ,,41,Athyriaceae,メシダ,GL_00562,SF_00837,#N/A,YL_00835,確定,
ムクゲフモトシケシダ,ムクゲフモトシケシダ,,41,Athyriaceae,メシダ,GL_00563,SF_00838,#N/A,YL_00836,確定,
ムクゲムサシシケシダ,ムクゲムサシシケシダ,,41,Athyriaceae,メシダ,GL_00559,SF_00823,#N/A,YL_00831,確定,
ムサシシケシダ,ムサシシケシダ,,41,Athyriaceae,メシダ,GL_00572,SF_00822,#N/A,YL_00844,確定,
ムシャシダ,ムシャシダ,,41,Athyriaceae,メシダ,#N/A,#N/A,#N/A,YL_00871,確定,
ムニンミドリシダ,ムニンミドリシダ,,41,Athyriaceae,メシダ,GL_00604,SF_00729,#N/A,YL_00883,確定,
ムラサキオトメイヌワラビ,ムラサキオトメイヌワラビ,,41,Athyriaceae,メシダ,GL_00512,SF_00688,#N/A,YL_00775,確定,
メシダ,メシダ,,41,Athyriaceae,メシダ,#N/A,#N/A,#N/A,YL_00656,確定,
モウコワラビ,ホソバカライヌワラビ,,41,Athyriaceae,メシダ,#N/A,#N/A,#N/A,YL_00655,確定,
モッチョムシダ,モッチョムシダ,,41,Athyriaceae,メシダ,GL_00591,SF_00756,#N/A,YL_00864,確定,
モロゾコシダ,ミヤマノコギリシダ,,41,Athyriaceae,メシダ,GL_00595,SF_00730,#N/A,YL_00872,確定,ミヤマノコギリシダ/モロゾコシダ
モロゾコシダ,モロゾコシダ,,41,Athyriaceae,メシダ,#N/A,SF_00731,#N/A,#N/A,確定,ミヤマノコギリシダ/モロゾコシダ
ヤクイヌワラビ,ヤクイヌワラビ,,41,Athyriaceae,メシダ,GL_00423,SF_00596,#N/A,YL_00665,確定,
ヤクシケチシダ,ヤクシケチシダ,,41,Athyriaceae,メシダ,GL_00499,SF_00708,#N/A,YL_00758,確定,
ヤクシビイヌワラビ,ヤクシビイヌワラビ,,41,Athyriaceae,メシダ,GL_00524,SF_00705,#N/A,YL_00792,確定,
ヤクシマタニイヌワラビ,ヤクシマタニイヌワラビ,,41,Athyriaceae,メシダ,GL_00448,SF_00613,#N/A,YL_00705,確定,
ヤクシマワラビ,ヤクシマワラビ,,41,Athyriaceae,メシダ,GL_00633,SF_00767,#N/A,YL_00904,確定,
ヤクツクシイヌワラビ,ヤクツクシイヌワラビ,,41,Athyriaceae,メシダ,GL_00501,SF_00698,#N/A,YL_00760,確定,
ヤブシダ,ホソバシケシダ,,41,Athyriaceae,メシダ,GL_00527,SF_00798,#N/A,YL_00796,確定,ホソバシケシダ/ヤブシダ/ヤリノホシケシダ
ヤブシダ,ヤブシダ/ヤリノホシケシダ,,41,Athyriaceae,メシダ,#N/A,SF_00799,#N/A,YL_00797,確定,ホソバシケシダ/ヤブシダ/ヤリノホシケシダ
ヤマイヌワラビ,ヤマイヌワラビ,,41,Athyriaceae,メシダ,GL_00445,SF_00572,#N/A,YL_00697,確定,
ヤマガタイヌワラビ,ヤマガタイヌワラビ,,41,Athyriaceae,メシダ,GL_00463,SF_00659,#N/A,YL_00723,確定,
ヤマガタミヤマシケシダ,ヤマガタミヤマシケシダ,,41,Athyriaceae,メシダ,#N/A,SF_00817,#N/A,YL_00847,確定,
ヤマカライヌワラビ,ヤマカライヌワラビ/ヤマカラクサイヌワラビ,,41,Athyriaceae,メシダ,GL_00458,SF_00651,#N/A,YL_00712,確定,
ヤマカラクサイヌワラビ,ヤマカライヌワラビ/ヤマカラクサイヌワラビ,,41,Athyriaceae,メシダ,GL_00458,SF_00651,#N/A,YL_00712,確定,
ヤマグチイヌワラビ,ヤマグチイヌワラビ,,41,Athyriaceae,メシダ,GL_00474,SF_00692,#N/A,YL_00715,確定,
ヤマグチタニイヌワラビ,タニイヌワラビ,,41,Athyriaceae,メシダ,GL_00433,SF_00609,#N/A,YL_00679,確定,タニイヌワラビ/ヤマグチタニイヌワラビ
ヤマグチタニイヌワラビ,ヤマグチタニイヌワラビ,,41,Athyriaceae,メシダ,#N/A,SF_00611,#N/A,YL_00680,確定,タニイヌワラビ/ヤマグチタニイヌワラビ
ヤマサカバイヌワラビ,ヤマサカバイヌワラビ,,41,Athyriaceae,メシダ,GL_00518,SF_00636,#N/A,YL_00784,確定,
ヤマサカバサトメシダ,ヤマサカバサトメシダ,,41,Athyriaceae,メシダ,GL_00487,SF_00638,#N/A,YL_00745,確定,
ヤマタカネサトメシダ,ヤマタカネサトメシダ,,41,Athyriaceae,メシダ,GL_00509,SF_00645,#N/A,YL_00771,確定,
ヤマタニイヌワラビ,ヤマタニイヌワラビ,,41,Athyriaceae,メシダ,GL_00515,SF_00653,#N/A,YL_00779,確定,
ヤマヒロハイヌワラビ,ヤマヒロハイヌワラビ,,41,Athyriaceae,メシダ,GL_00511,SF_00650,#N/A,YL_00774,確定,
ヤマホソバイヌワラビ,ヤマホソバイヌワラビ,,41,Athyriaceae,メシダ,GL_00510,SF_00648,#N/A,YL_00773,確定,
ヤマメシダ,ヤマメシダ,,41,Athyriaceae,メシダ,GL_00472,SF_00627,#N/A,YL_00730,確定,
ヤリノホシケシダ,ホソバシケシダ,,41,Athyriaceae,メシダ,GL_00527,SF_00798,#N/A,YL_00796,確定,ホソバシケシダ/ヤブシダ/ヤリノホシケシダ
ヤリノホシケシダ,ヤブシダ/ヤリノホシケシダ,,41,Athyriaceae,メシダ,#N/A,SF_00799,#N/A,YL_00797,確定,ホソバシケシダ/ヤブシダ/ヤリノホシケシダ
ユノツルイヌワラビ,ユノツルイヌワラビ,,41,Athyriaceae,メシダ,GL_00498,SF_00668,#N/A,YL_00757,確定,
ルリデライヌワラビ,ヒロハイヌワラビ,,41,Athyriaceae,メシダ,GL_00447,SF_00598,#N/A,YL_00702,確定,ヒロハイヌワラビ/ルリデライヌワラビ
ルリデライヌワラビ,ルリデライヌワラビ,,41,Athyriaceae,メシダ,#N/A,SF_00599,#N/A,YL_00704,確定,ヒロハイヌワラビ/ルリデライヌワラビ
アイイヌケホシダ,アイイヌケホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00683,SF_00519,#N/A,YL_00983,確定,
アイクシノハシダ,クシノハホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00684,SF_00517,#N/A,YL_00984,確定,
アイノコシダ,アイノコシダ/アイノコホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00685,SF_00518,#N/A,YL_00985,確定,
アイノコハシゴシダ,アイノコハシゴシダ,,42,Thelypteridaceae,ヒメシダ,GL_00687,SF_00509,#N/A,YL_00987,確定,
アイノコホシダ,アイノコシダ/アイノコホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00685,SF_00518,#N/A,YL_00985,確定,
アイハリガネワラビ,アイハリガネワラビ,,42,Thelypteridaceae,ヒメシダ,GL_00688,SF_00514,#N/A,YL_00988,確定,
アイヒメワラビ,アイヒメワラビ,,42,Thelypteridaceae,ヒメシダ,GL_00639,SF_00455,#N/A,YL_00993,確定,
アオハリガネワラビ,アオハリガネワラビ,,42,Thelypteridaceae,ヒメシダ,GL_00665,SF_00479,#N/A,YL_00945,確定,
アミシダ,アミシダ,,42,Thelypteridaceae,ヒメシダ,GL_00658,SF_00483,#N/A,YL_00937,確定,
アミシダモドキ,アミシダモドキ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00928,確定,
アラゲヒメワラビ,アラゲヒメワラビ,,42,Thelypteridaceae,ヒメシダ,GL_00637,SF_00451,#N/A,YL_00976,確定,
アラゲミゾシダ,ミゾシダ,狭義,42,Thelypteridaceae,ヒメシダ,GL_00675,SF_00484,#N/A,YL_00965,確定,アラゲミゾシダ/ミゾシダ狭義
アラゲミゾシダ,アラゲミゾシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00908,確定,アラゲミゾシダ/ミゾシダ狭義
イヌケホシダ,イヌケホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00652,SF_00507,#N/A,YL_00927,確定,
イヌホシダ,イヌホシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,SF_00505,#N/A,YL_00912,確定,イヌホシダ/ホシダ
イヌホシダ,ホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00645,SF_00500,#N/A,YL_00910,確定,イヌホシダ/ホシダ
イブキシダ,イブキシダ,広義,42,Thelypteridaceae,ヒメシダ,GL_00654,SF_00497,#N/A,YL_00930,確定,イブキシダ広義/狭義
イブキシダ,イブキシダ,狭義,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00931,確定,イブキシダ広義/狭義
イヨホシダ,イヨホシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,SF_00502,#N/A,YL_00913,確定,イヨホシダ/ホシダ
イヨホシダ,ホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00645,SF_00500,#N/A,YL_00910,確定,イヨホシダ/ホシダ
イワハリガネワラビ,イワハリガネワラビ,,42,Thelypteridaceae,ヒメシダ,GL_00669,SF_00480,#N/A,YL_00954,確定,
イワハリガネワラビ×メニッコウシダ,イワハリガネワラビ×メニッコウシダ/メニッコウシダ×イワハリガネワラビ,,42,Thelypteridaceae,ヒメシダ,GL_00690,SF_00513,#N/A,#N/A,確定,
ウスゲケホシダ,アイノコシダ/アイノコホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00685,SF_00518,#N/A,YL_00985,確定,
ウスゲヤワラシダ,ウスゲヤワラシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,SF_00466,#N/A,YL_00948,確定,ウスゲヤワラシダ/ヤワラシダ
ウスゲヤワラシダ,ヤワラシダ,,42,Thelypteridaceae,ヒメシダ,GL_00666,SF_00465,#N/A,YL_00947,確定,ウスゲヤワラシダ/ヤワラシダ
ウスバクシノハシダ,ウスバクシノハシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00961,確定,
エダウチミゾシダ,ミゾシダ,狭義,42,Thelypteridaceae,ヒメシダ,GL_00675,SF_00484,#N/A,YL_00965,確定,
エラブコウモリシダ,エラブコウモリシダ,,42,Thelypteridaceae,ヒメシダ,GL_00693,SF_00516,#N/A,YL_00990,確定,
オオアミシダ,オオアミシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00936,確定,
オオイブキシダ,イブキシダ,広義,42,Thelypteridaceae,ヒメシダ,GL_00654,SF_00497,#N/A,YL_00930,確定,
オオゲジゲジシダ,オオゲジゲジシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00907,！未統合,要検討（ゲジゲジシダ/オオゲジゲジシダ）
オオゲジゲジシダ,ゲジゲジシダ,,42,Thelypteridaceae,ヒメシダ,GL_00643,SF_00457,#N/A,#N/A,！未統合,要検討（ゲジゲジシダ/オオゲジゲジシダ）
オオコウモリシダ,オオコウモリシダ,,42,Thelypteridaceae,ヒメシダ,GL_00667,SF_00493,#N/A,YL_00951,確定,
オオハシゴシダ,オオハシゴシダ,,42,Thelypteridaceae,ヒメシダ,GL_00646,SF_00475,#N/A,YL_00916,確定,
オオバショリマ,オオバショリマ,,42,Thelypteridaceae,ヒメシダ,GL_00676,SF_00482,#N/A,YL_00970,確定,
オオホシダ,オオホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00649,SF_00508,#N/A,YL_00922,確定,
オオミゾシダ,オオミゾシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00919,確定,
オキナワハシゴシダ,リュウキュウハシゴシダ,,42,Thelypteridaceae,ヒメシダ,GL_00668,SF_00473,#N/A,YL_00953,確定,
オニヒメワラビ,オニヒメワラビ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00949,確定,
オニホシダ,ナタギリシダ,,42,Thelypteridaceae,ヒメシダ,GL_00681,SF_00496,#N/A,YL_00980,確定,
カイホシダ,アイイヌケホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00683,SF_00519,#N/A,YL_00983,確定,
カワバタホシダ,カワバタホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00692,SF_00520,#N/A,YL_00989,確定,
クシノハシダ,クシノハシダ,,42,Thelypteridaceae,ヒメシダ,GL_00663,SF_00499,#N/A,YL_00943,確定,
クシノハホシダ,クシノハホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00684,SF_00517,#N/A,YL_00984,確定,
クリンホシダ,クリンホシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,SF_00504,#N/A,YL_00911,確定,クリンホシダ/ホシダ
クリンホシダ,ホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00645,SF_00500,#N/A,YL_00910,確定,クリンホシダ/ホシダ
ゲジゲジシダ,ゲジゲジシダ,,42,Thelypteridaceae,ヒメシダ,GL_00643,SF_00457,#N/A,YL_00926,！未統合,要検討（ゲジゲジシダ/オオゲジゲジシダ）
ケニッコウシダ,ケヒメシダ/メニッコウシダ,,42,Thelypteridaceae,ヒメシダ,GL_00671,SF_00477,#N/A,YL_00956,確定,
ケヒメシダ,ケヒメシダ/メニッコウシダ,,42,Thelypteridaceae,ヒメシダ,GL_00671,SF_00477,#N/A,YL_00956,確定,
ケホシダ,ケホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00674,SF_00506,#N/A,YL_00962,確定,
コウシュンコウモリシダ,コウシュンコウモリシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00906,確定,
コウトウシダ,コウトウシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00966,確定,
コウモリシダ,コウモリシダ,広義,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00978,確定,コウモリシダ広義/狭義
コウモリシダ,コウモリシダ,狭義,42,Thelypteridaceae,ヒメシダ,GL_00680,SF_00491,#N/A,#N/A,確定,コウモリシダ広義/狭義
コウライヤワラシダ,アオハリガネワラビ,,42,Thelypteridaceae,ヒメシダ,GL_00665,SF_00479,#N/A,YL_00945,確定,
コゲジゲジシダ,ゲジゲジシダ,,42,Thelypteridaceae,ヒメシダ,GL_00643,SF_00457,#N/A,#N/A,！未統合,要検討（ゲジゲジシダ/オオゲジゲジシダ）
コバザケシダ,コバザケシダ,,42,Thelypteridaceae,ヒメシダ,GL_00678,SF_00495,#N/A,YL_00974,確定,
コハシゴシダ,コハシゴシダ,,42,Thelypteridaceae,ヒメシダ,GL_00647,SF_00472,#N/A,YL_00917,確定,
サキミノホシダ,サキミノホシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00959,確定,
シシコウモリシダ,コウモリシダ,広義,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00978,確定,コウモリシダ広義/狭義
シシコウモリシダ,コウモリシダ,狭義,42,Thelypteridaceae,ヒメシダ,GL_00680,SF_00491,#N/A,#N/A,確定,コウモリシダ広義/狭義
シシホシダ,シシホシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,SF_00501,#N/A,#N/A,確定,シシホシダ/ホシダ
シシホシダ,ホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00645,SF_00500,#N/A,YL_00910,確定,シシホシダ/ホシダ
シシミゾシダ,ミゾシダ,狭義,42,Thelypteridaceae,ヒメシダ,GL_00675,SF_00484,#N/A,YL_00965,確定,
シマヤワラシダ,シマヤワラシダ,,42,Thelypteridaceae,ヒメシダ,GL_00657,SF_00469,#N/A,YL_00935,確定,
ショリマ,ヒメシダ,広義,42,Thelypteridaceae,ヒメシダ,GL_00673,SF_00461,#N/A,YL_00960,確定,
シロジクハリガネワラビ,アオハリガネワラビ,,42,Thelypteridaceae,ヒメシダ,GL_00665,SF_00479,#N/A,YL_00945,確定,
タイヨウシダ,タイヨウシダ,,42,Thelypteridaceae,ヒメシダ,GL_00653,SF_00490,#N/A,YL_00929,確定,
タイワンイヌケホシダ,タイワンイヌケホシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00957,確定,
タイワンケホシダ,タイワンケホシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00991,確定,
タイワンハシゴシダ,タイワンハシゴシダ,,42,Thelypteridaceae,ヒメシダ,GL_00650,SF_00481,#N/A,YL_00924,確定,
タイワンハリガネワラビ,タイワンハリガネワラビ,,42,Thelypteridaceae,ヒメシダ,GL_00682,SF_00464,#N/A,YL_00981,確定,
タイワンホシダ,タイワンホシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00918,確定,
タチヒメワラビ,タチヒメワラビ,,42,Thelypteridaceae,ヒメシダ,GL_00641,SF_00458,#N/A,YL_00923,確定,
チナゼシダ,ミミガタシダ,,42,Thelypteridaceae,ヒメシダ,GL_00644,SF_00460,#N/A,YL_00973,確定,
チュウレイハシゴシダ,オオハシゴシダ,,42,Thelypteridaceae,ヒメシダ,GL_00646,SF_00475,#N/A,YL_00916,確定,
チリメンホシダ,チリメンホシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,SF_00503,#N/A,YL_00914,確定,チリメンホシダ/ホシダ
チリメンホシダ,ホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00645,SF_00500,#N/A,YL_00910,確定,チリメンホシダ/ホシダ
ツクシヤワラシダ,ツクシヤワラシダ,,42,Thelypteridaceae,ヒメシダ,GL_00661,SF_00468,#N/A,YL_00941,確定,
ツルアミシダ,ツルアミシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00967,確定,
テツホシダ,テツホシダ,,42,Thelypteridaceae,ヒメシダ,GL_00662,SF_00489,#N/A,YL_00942,確定,
トウヒメワラビ,ヒメワラビ,,42,Thelypteridaceae,ヒメシダ,GL_00636,SF_00452,#N/A,YL_00975,確定,
トサノミゾシダモドキ,トサノミゾシダモドキ,,42,Thelypteridaceae,ヒメシダ,GL_00655,SF_00488,#N/A,YL_00933,確定,
トネリコシダ,トネリコシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00939,確定,トネリコシダ/ハルランシダ
ナガエコウモリシダ,ナガエコウモリシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00952,確定,
ナタギリシダ,ナタギリシダ,,42,Thelypteridaceae,ヒメシダ,GL_00681,SF_00496,#N/A,YL_00980,確定,
ナンヨウタイヨウシダ,ナンヨウタイヨウシダ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00932,確定,
ニイタカワラビ,ニイタカワラビ,,42,Thelypteridaceae,ヒメシダ,#N/A,#N/A,#N/A,YL_00969,確定,
