name,family_jp,family_en,source
ナガバノダケカンバ，マカンバ (Shirai in B. M. T. 8: (319) (1894),カバノキ科,Betulaceae,ylist:alias
sub nom. B. alba L. var. communis Regel),カバノキ科,Betulaceae,ylist:alias
キハダカンバ,カバノキ科,Betulaceae,ylist
アメリカアサダ,カバノキ科,Betulaceae,ylist
クロダイコン,アブラナ科,Brassicaceae (Cruciferae),ylist
アブラナ,アブラナ科,Brassicaceae (Cruciferae),ylist
ウンダイアブラナ,アブラナ科,Brassicaceae (Cruciferae),ylist:alias
アキザキナタネ,アブラナ科,Brassicaceae (Cruciferae),ylist
タイサイ,アブラナ科,Brassicaceae (Cruciferae),ylist
チンゲンサイ,アブラナ科,Brassicaceae (Cruciferae),ylist:alias
キサラギナ,アブラナ科,Brassicaceae (Cruciferae),ylist
ダイシンサイ,アブラナ科,Brassicaceae (Cruciferae),ylist
ネカラシナ,アブラナ科,Brassicaceae (Cruciferae),ylist
ホワチエ,アブラナ科,Brassicaceae (Cruciferae),ylist:alias
フイリトウモロコシ,イネ科,Poaceae,ylist
ガマグラス,イネ科,Poaceae,ylist
テオシント,イネ科,Poaceae,ylist
ブタモロコシ，テオシントグラス,イネ科,Poaceae,ylist:alias
エンゴサク,ケシ科,Papaveraceae,ylist
オランダエンゴサク,ケシ科,Papaveraceae,ylist
チョウセンエンゴサク,ケシ科,Papaveraceae,ylist
リョウトウエンゴサク,ケシ科,Papaveraceae,ylist:alias
オクルリヒゴタイ,キク科,Asteraceae,ylist
タカサゴルリヒゴタイ,キク科,Asteraceae,ylist
マルバデイゴ,マメ科,Fabaceae,ylist
マルバデイコ,マメ科,Fabaceae,ylist:alias
コカキツバタ,アヤメ科,Iridaceae,ylist
マンシュウアヤメ,アヤメ科,Iridaceae,ylist:alias
キンカキツバタ,アヤメ科,Iridaceae,ylist
ドイツアヤメ,アヤメ科,Iridaceae,ylist
ジャーマンアイリス,アヤメ科,Iridaceae,ylist:alias
チャショウブ,アヤメ科,Iridaceae,ylist
モロッコアヤメ,アヤメ科,Iridaceae,ylist
イギリスアヤメ,アヤメ科,Iridaceae,ylist
イングリッシュアイリス,アヤメ科,Iridaceae,ylist:alias
ワタ,アオイ科,Malvaceae,ylist
インドワタ，ナンキンワタ，アジアワタ，シロバナワタ,アオイ科,Malvaceae,ylist:alias
バルサ,アオイ科,Malvaceae,ylist
バオバブ,アオイ科,Malvaceae,ylist
バオバブノキ,アオイ科,Malvaceae,ylist:alias
パンヤノキ,アオイ科,Malvaceae,ylist
カポック，インドキワタ,アオイ科,Malvaceae,ylist:alias
インドワタノキ,アオイ科,Malvaceae,ylist
キワタ，キワタノキ,アオイ科,Malvaceae,ylist:alias
ケハウチワマメ,マメ科,Fabaceae,ylist
カサバルピナス， ケノボリフジ,マメ科,Fabaceae,ylist:alias
ムレガラカサ,マメ科,Fabaceae,ylist:alias
ホウライショウ,サトイモ科,Araceae,ylist
モンステラ,サトイモ科,Araceae,ylist:alias
ベニスジサンジコ,ヒガンバナ科,Amaryllidaceae,ylist
ジャガタラズイセン,ヒガンバナ科,Amaryllidaceae,ylist
ジャガタラユリ,ヒガンバナ科,Amaryllidaceae,ylist:alias
ヒイロサンジコ,ヒガンバナ科,Amaryllidaceae,ylist
キンサンジコ,ヒガンバナ科,Amaryllidaceae,ylist
アミメアマリリス,ヒガンバナ科,Amaryllidaceae,ylist
アニス,セリ科,Apiaceae,ylist
クミン,セリ科,Apiaceae,ylist
イヌサフラン,イヌサフラン科,Colchicaceae,ylist
コルチカム,イヌサフラン科,Colchicaceae,ylist:alias
ヒロハオリヅルラン,クサスギカズラ科,Asparagaceae,ylist
ツルボラン,ワスレグサ科,Asphodelaceae,ylist
キツネユリ,イヌサフラン科,Colchicaceae,ylist
ユリグルマ,イヌサフラン科,Colchicaceae,ylist:alias
セイヨウオニシバリ,ジンチョウゲ科,Thymelaeaceae,ylist
ヨウシュジンチョウゲ,ジンチョウゲ科,Thymelaeaceae,ylist:alias
フジモドキ,ジンチョウゲ科,Thymelaeaceae,ylist
サツマフジ，シゲンジ,ジンチョウゲ科,Thymelaeaceae,ylist:alias
チョウジザクラ,ジンチョウゲ科,Thymelaeaceae,ylist:alias
セイヨウドクウツギ,ドクウツギ科,Coriariaceae,ylist
カワカミウスユキソウ,キク科,Asteraceae,ylist
カワカミウスユキ,キク科,Asteraceae,ylist:alias
マルミウマゴヤシ,マメ科,Fabaceae,ylist
インドハマユウ,ヒガンバナ科,Amaryllidaceae,ylist
ナガバハマオモト,ヒガンバナ科,Amaryllidaceae,ylist
モモイロハマオモト,ヒガンバナ科,Amaryllidaceae,ylist
エンレイハマオモト,ヒガンバナ科,Amaryllidaceae,ylist
ツキミソウ,アカバナ科,Onagraceae,ylist
キダチマツヨイグサ,アカバナ科,Onagraceae,ylist
アカジクマツヨイグサ,アカバナ科,Onagraceae,ylist:alias
シモフリマツヨイグサ,アカバナ科,Onagraceae,ylist
ミズーリマツヨイグサ,アカバナ科,Onagraceae,ylist
ナガエマツヨイグサ，ケナシミズーリマツヨイグサ,アカバナ科,Onagraceae,ylist:alias
チャボツキミソウ,アカバナ科,Onagraceae,ylist
ヤマナシ,バラ科,Rosaceae,ylist
マメナシ,バラ科,Rosaceae,ylist
ニホンヤマナシ,バラ科,Rosaceae,ylist:alias
オオムラサキシキブ,シソ科,Lamiaceae,ylist
ホザキアヤメ,アヤメ科,Iridaceae,ylist
タヌキノショクダイ,タヌキノショクダイ科,Thismiaceae,ylist
キリシマタヌキノショクダイ,タヌキノショクダイ科,Thismiaceae,ylist
タシロイモ,タシロイモ科,Taccaceae,ylist
ナガエササガニユリ,ヒガンバナ科,Amaryllidaceae,ylist
ザリガニズイセン,ヒガンバナ科,Amaryllidaceae,ylist:alias
ヒメノカリス,ヒガンバナ科,Amaryllidaceae,ylist
スノードロップ,ヒガンバナ科,Amaryllidaceae,ylist
ユキノハナ,ヒガンバナ科,Amaryllidaceae,ylist:alias
マツユキソウ,ヒガンバナ科,Amaryllidaceae,ylist:alias
オオユキノハナ,ヒガンバナ科,Amaryllidaceae,ylist
スノーフレーク,ヒガンバナ科,Amaryllidaceae,ylist
オオマツユキソウ，ナツユキノハナ,ヒガンバナ科,Amaryllidaceae,ylist:alias
アキザキスノーフレーク,ヒガンバナ科,Amaryllidaceae,ylist
ツバメズイセン,ヒガンバナ科,Amaryllidaceae,ylist
スプレケリア,ヒガンバナ科,Amaryllidaceae,ylist:alias
マユハケオモト,ヒガンバナ科,Amaryllidaceae,ylist
センコウハナビ,ヒガンバナ科,Amaryllidaceae,ylist
シナヒガンバナ,ヒガンバナ科,Amaryllidaceae,ylist
ムジナノカミソリ,ヒガンバナ科,Amaryllidaceae,ylist
ルゾンユリ,ユリ科,Liliaceae,ylist
ハカタユリ,ユリ科,Liliaceae,ylist
リーガルリリー,ユリ科,Liliaceae,ylist
マドンナリリー,ユリ科,Liliaceae,ylist
フランスユリ， ニワシロユリ,ユリ科,Liliaceae,ylist:alias
シラタマユリ,ユリ科,Liliaceae,ylist
タメトモユリ,ユリ科,Liliaceae,ylist:alias
マルタゴンリリー,ユリ科,Liliaceae,ylist
マルタゴン,ユリ科,Liliaceae,ylist:alias
コマユリ,ユリ科,Liliaceae,ylist
マツバユリ,ユリ科,Liliaceae,ylist
タツタユリ,ユリ科,Liliaceae,ylist
ヒヤマユリ,ユリ科,Liliaceae,ylist
パークマニー,ユリ科,Liliaceae,ylist:alias
ダルハンソニー,ユリ科,Liliaceae,ylist
ビロードエノキグサ,トウダイグサ科,Euphorbiaceae,ylist
ビロウドエノキグサ,トウダイグサ科,Euphorbiaceae,ylist:alias
ヨウラクユリ,ユリ科,Liliaceae,ylist
ツリガネズイセン,クサスギカズラ科,Asparagaceae,ylist
オオツルボ,クサスギカズラ科,Asparagaceae,ylist
リューゴンジス,クサスギカズラ科,Asparagaceae,ylist:alias
シベリアツルボ,クサスギカズラ科,Asparagaceae,ylist
カイソウ,クサスギカズラ科,Asparagaceae,ylist
オオアマナ,クサスギカズラ科,Asparagaceae,ylist
ルリムスカリ,クサスギカズラ科,Asparagaceae,ylist
ハネムスカリ,クサスギカズラ科,Asparagaceae,ylist
キバナホトトギス,ユリ科,Liliaceae,ylist
ヒマラヤホトトギス,ユリ科,Liliaceae,ylist
ホウヨウホトトギス,ユリ科,Liliaceae,ylist:alias
タイワンホトトギス,ユリ科,Liliaceae,ylist
ツルタイワンホトトギス,ユリ科,Liliaceae,ylist:alias
クロヒメシライトソウ,シュロソウ科,Melanthiaceae,ylist
チョウセンキスゲ,ワスレグサ科,Asphodelaceae,ylist
ハクウンキスゲ,ワスレグサ科,Asphodelaceae,ylist
アキノワスレグサ,ワスレグサ科,Asphodelaceae,ylist
トキワカンゾウ,ワスレグサ科,Asphodelaceae,ylist:alias
マオラン,ワスレグサ科,Asphodelaceae,ylist
オオジニシキ,ワスレグサ科,Asphodelaceae,ylist
ゴジュウノトウ,ワスレグサ科,Asphodelaceae,ylist
ニンギョウニシキ,ワスレグサ科,Asphodelaceae,ylist
オニキリマル,ワスレグサ科,Asphodelaceae,ylist
チヨダニシキ,ワスレグサ科,Asphodelaceae,ylist
サザナミギボウシ,クサスギカズラ科,Asparagaceae,ylist
ヤキバギボウシ,クサスギカズラ科,Asparagaceae,ylist:alias
セトウチギボウシ,クサスギカズラ科,Asparagaceae,ylist
ムラサキギボウシ,クサスギカズラ科,Asparagaceae,ylist
ツボミギボウシ,クサスギカズラ科,Asparagaceae,ylist
サクハナギボウシ,クサスギカズラ科,Asparagaceae,ylist
ツルギバギボウシ,クサスギカズラ科,Asparagaceae,ylist:alias
オトメギボウシ,クサスギカズラ科,Asparagaceae,ylist
オオミドリボウキ,クサスギカズラ科,Asparagaceae,ylist
ブンチク，タチミドリボウキ -'Pyramidalis',クサスギカズラ科,Asparagaceae,ylist:alias
ホウキテンモンドウ,クサスギカズラ科,Asparagaceae,ylist
タチボウキ,クサスギカズラ科,Asparagaceae,ylist
カギクルマバナルコユリ,クサスギカズラ科,Asparagaceae,ylist
アメリカスズラン,クサスギカズラ科,Asparagaceae,ylist
カブダチジャノヒゲ,クサスギカズラ科,Asparagaceae,ylist
ユリズイセン,ユリズイセン科,Alstroemeriaceae,ylist
ツバキカズラ,フィレシア科,Philesiaceae,ylist
ナメラサンキライ,サルトリイバラ科,Smilacaceae,ylist
ドブクリョウ,サルトリイバラ科,Smilacaceae,ylist:alias
アオノリュウゼツラン,クサスギカズラ科,Asparagaceae,ylist
ハツミドリ,クサスギカズラ科,Asparagaceae,ylist
サイザル,クサスギカズラ科,Asparagaceae,ylist
サイザルアサ，サイザルソウ,クサスギカズラ科,Asparagaceae,ylist:alias
ヘネケン,クサスギカズラ科,Asparagaceae,ylist
フキアゲ,クサスギカズラ科,Asparagaceae,ylist
ササノユキ,クサスギカズラ科,Asparagaceae,ylist
ライジン,クサスギカズラ科,Asparagaceae,ylist
チトセラン,クサスギカズラ科,Asparagaceae,ylist
ボウチトセラン,クサスギカズラ科,Asparagaceae,ylist
ヤリラン,クサスギカズラ科,Asparagaceae,ylist:alias
トラフセンネンボク,クサスギカズラ科,Asparagaceae,ylist
ニオイセンネンボク,クサスギカズラ科,Asparagaceae,ylist
ベニフクリンセンネンボク,クサスギカズラ科,Asparagaceae,ylist
アツバセンネンボク,クサスギカズラ科,Asparagaceae,ylist
アツバセンネンボクラン,クサスギカズラ科,Asparagaceae,ylist:alias
アツバセンネンラン (Makino in J. J. B. 7(7): (269),クサスギカズラ科,Asparagaceae,ylist:alias
ニオイシュロラン,クサスギカズラ科,Asparagaceae,ylist
センネンボクラン,クサスギカズラ科,Asparagaceae,ylist:alias
アツバキミガヨラン,クサスギカズラ科,Asparagaceae,ylist
アメリカキミガヨラン,クサスギカズラ科,Asparagaceae,ylist:alias
キミガヨラン,クサスギカズラ科,Asparagaceae,ylist
ススキノキ,ワスレグサ科,Asphodelaceae,ylist
タチビャクブ,ビャクブ科,Stemonaceae,ylist
タマビャクブ,ビャクブ科,Stemonaceae,ylist
サンネンモ,ヒルムシロ科,Potamogetonaceae,ylist
シバナ,シバナ科,Juncaginaceae,ylist
ウミニラ,シバナ科,Juncaginaceae,ylist:alias
マルミノシバナ,シバナ科,Juncaginaceae,ylist:alias
レースソウ,レースソウ科,Aponogetonaceae,ylist
ケープヒルムシロ,レースソウ科,Aponogetonaceae,ylist
キボウホウヒルムシロ,レースソウ科,Aponogetonaceae,ylist:alias
ハナイ,ハナイ科,Butomaceae,ylist
ハナクサイ,ハナイ科,Butomaceae,ylist:alias
ミズヒナゲシ,オモダカ科,Alismataceae,ylist
キバナトチカガミ，ミズウチワ,オモダカ科,Alismataceae,ylist:alias
キバナオモダカ,オモダカ科,Alismataceae,ylist
ヌマオオバコ (Miki 1937),オモダカ科,Alismataceae,ylist:alias
カラフトグワイ,オモダカ科,Alismataceae,ylist
ウキオモダカ (Kitagawa 1939),オモダカ科,Alismataceae,ylist:alias
ウキマルバオモダカ,オモダカ科,Alismataceae,ylist
シロバナアツモリソウ,ラン科,Orchidaceae,ylist
アクラトキワラン,ラン科,Orchidaceae,ylist
オバケトキワラン,ラン科,Orchidaceae,ylist
トキワラン,ラン科,Orchidaceae,ylist
ハンヨウトキワラン,ラン科,Orchidaceae,ylist
ミヤマモジズリ,ラン科,Orchidaceae,ylist
ハクサンチドリ,ラン科,Orchidaceae,ylist
カゲロウラン,ラン科,Orchidaceae,ylist
オオスミキヌラン,ラン科,Orchidaceae,ylist:alias
アギ,セリ科,Apiaceae,ylist
タヒチバニラ,ラン科,Orchidaceae,ylist
ニシインドバニラ,ラン科,Orchidaceae,ylist
コカゲラン,ラン科,Orchidaceae,ylist
マレーヤマバショウ,バショウ科,Musaceae,ylist
フェイバナナ,バショウ科,Musaceae,ylist
ヒメバショウ,バショウ科,Musaceae,ylist
ビジンショウ,バショウ科,Musaceae,ylist:alias
リンゴバショウ,バショウ科,Musaceae,ylist
センナリバナナ,バショウ科,Musaceae,ylist
ヒメゴクラクチョウカ,オウムバナ科,Heliconiaceae,ylist
ゴクラクチョウカ,ゴクラクチョウカ科,Strelitziaceae,ylist
ストレリチア,ゴクラクチョウカ科,Strelitziaceae,ylist:alias
ゴクラクチョウバナ,ゴクラクチョウカ科,Strelitziaceae,ylist:alias
オウギバショウモドキ,ゴクラクチョウカ科,Strelitziaceae,ylist
シロゴクラクチョウカ,ゴクラクチョウカ科,Strelitziaceae,ylist:alias
ルリゴクラクチョウカ,ゴクラクチョウカ科,Strelitziaceae,ylist
タビビトノキモドキ,ゴクラクチョウカ科,Strelitziaceae,ylist
アメリカミズバショウ,サトイモ科,Araceae,ylist
キバナミズバショウ (Koidz. in A. P. G. 1; 193,サトイモ科,Araceae,ylist:alias
'Lysichitum',サトイモ科,Araceae,ylist:alias
ベニウチワ,サトイモ科,Araceae,ylist
シロシマウチワ,サトイモ科,Araceae,ylist
ヤツデウチワ,サトイモ科,Araceae,ylist
ナガバオオベニウチワ,サトイモ科,Araceae,ylist
オオナガバウチワ (Sugim.,サトイモ科,Araceae,ylist:alias
Keys Herb. Pl. Jap. 2: 236,サトイモ科,Araceae,ylist:alias
1973)，フイリイモ.,サトイモ科,Araceae,ylist:alias
ユズノハカズラ,サトイモ科,Araceae,ylist
ビロードカズラ,サトイモ科,Araceae,ylist
オランダカイウ,サトイモ科,Araceae,ylist
カラー,サトイモ科,Araceae,ylist:alias
キバナカイウ,サトイモ科,Araceae,ylist
シラボシカイウ,サトイモ科,Araceae,ylist
シラホシカイウ,サトイモ科,Araceae,ylist:alias
キルトスペルマ,サトイモ科,Araceae,ylist
インドクワズイモ,サトイモ科,Araceae,ylist
ニセクワズイモ,サトイモ科,Araceae,ylist:alias
オオクワズイモ (Koidzumi 1915),サトイモ科,Araceae,ylist:alias
オウギヤシ,ヤシ科,Arecaceae,ylist
ウチワヤシ，パルミラヤシ,ヤシ科,Arecaceae,ylist:alias
キリンケツトウ,ヤシ科,Arecaceae,ylist
ワタゲハナグルマ,キク科,Asteraceae,ylist
ギンケンソウ,キク科,Asteraceae,ylist
アラゲシュンギク,キク科,Asteraceae,ylist
クジャクギク,キク科,Asteraceae,ylist:alias
ムルティカウレ,キク科,Asteraceae,ylist
ヒメノコギリソウ,キク科,Asteraceae,ylist
テツシャクジョウ,キク科,Asteraceae,ylist
ミドリノスズ,キク科,Asteraceae,ylist
マンポウ,キク科,Asteraceae,ylist
ギンゲツ,キク科,Asteraceae,ylist
シキンショウ,キク科,Asteraceae,ylist
ヤマヤグルマギク,キク科,Asteraceae,ylist
アザミヤグルマギク,キク科,Asteraceae,ylist
アザミヤグルマ,キク科,Asteraceae,ylist:alias
イエローサルタン,キク科,Asteraceae,ylist
ハネバクンショウギク,キク科,Asteraceae,ylist
カイザイク,キク科,Asteraceae,ylist
ハナカンザシ,キク科,Asteraceae,ylist
ヒロハハナカンザシ,キク科,Asteraceae,ylist
キリンギク,キク科,Asteraceae,ylist
リアトリス,キク科,Asteraceae,ylist:alias
ネバリオグルマ,キク科,Asteraceae,ylist
ホソバコウオウソウ,キク科,Asteraceae,ylist
ヒメコウオウソウ,キク科,Asteraceae,ylist:alias
ヒグルマダリア,キク科,Asteraceae,ylist
テンニンギクモドキ,キク科,Asteraceae,ylist:alias
キリモドキ,ノウゼンカズラ科,Bignoniaceae,ylist
ジャカランダ,ノウゼンカズラ科,Bignoniaceae,ylist:alias
カエンボク,ノウゼンカズラ科,Bignoniaceae,ylist
オオタチカラクサ,ツユクサ科,Commelinaceae,ylist
ツルヤブミョウガ,ツユクサ科,Commelinaceae,ylist
ムラサキツユクサ,ツユクサ科,Commelinaceae,ylist
シマムラサキツユクサ,ツユクサ科,Commelinaceae,ylist
ハカタカラクサ,ツユクサ科,Commelinaceae,ylist:alias
トウエンソウ,トウエンソウ科,Xyridaceae,ylist
シマサンゴアナナス,パイナップル科,Bromeliaceae,ylist
アケボノアナナス,パイナップル科,Bromeliaceae,ylist:alias
フイリサンゴアナナス,パイナップル科,Bromeliaceae,ylist
メキシコアナナス,パイナップル科,Bromeliaceae,ylist
インコアナナス,パイナップル科,Bromeliaceae,ylist
トラフアナナス,パイナップル科,Bromeliaceae,ylist
モスボール,パイナップル科,Bromeliaceae,ylist
ラッキョウアナナス,パイナップル科,Bromeliaceae,ylist
コビトアナナス,パイナップル科,Bromeliaceae,ylist
イトバアナナス,パイナップル科,Bromeliaceae,ylist
ウチワアナナス,パイナップル科,Bromeliaceae,ylist
ベニフデツツアナナス,パイナップル科,Bromeliaceae,ylist
サンゴアナナス,パイナップル科,Bromeliaceae,ylist
フイリナガバヒメアナナス,パイナップル科,Bromeliaceae,ylist
