row,record_id,insect_id,plant_name,filled_family,ylist_canonical,ylist_scientific_name,factcheck_source
12979,hostplant-B1B6-0923,species-3930,アラカシ,ブナ科,アラカシ,Quercus glauca,public/assets/data-lite/ylist-lite.json
12980,hostplant-B1B6-0924,species-3930,ウラジロガシ,ブナ科,ウラジロガシ,Quercus salicina,public/assets/data-lite/ylist-lite.json
12982,hostplant-B1B6-0926,species-3930,ハナヒリノキ,ツツジ科,ハナヒリノキ,Eubotryoides grayana var. grayana,public/assets/data-lite/ylist-lite.json
12983,hostplant-B1B6-0927,species-3930,サイゴクミツバツツジ,ツツジ科,サイゴクミツバツツジ,Rhododendron nudipes,public/assets/data-lite/ylist-lite.json
12984,hostplant-B1B6-0928,species-3930,ホツツジ,ツツジ科,ホツツジ,Elliottia paniculata,public/assets/data-lite/ylist-lite.json
12985,hostplant-B1B6-0929,species-3930,ヤマツツジ,ツツジ科,ヤマツツジ,Rhododendron kaempferi var. kaempferi,public/assets/data-lite/ylist-lite.json
12986,hostplant-B1B6-0930,species-3930,ウラジロヨウラク,ツツジ科,ウラジロヨウラク,Rhododendron multiflorum,public/assets/data-lite/ylist-lite.json
12987,hostplant-B1B6-0931,species-3930,オオバスノキ,ツツジ科,オオバスノキ,"Vaccinium smallii var., smallii",public/assets/data-lite/ylist-lite.json
12989,hostplant-B1B6-0936,species-3935,クリ,ブナ科,クリ,Castanea crenata,public/assets/data-lite/ylist-lite.json
12990,hostplant-B1B6-0937,species-3935,アラカシ,ブナ科,アラカシ,Quercus glauca,public/assets/data-lite/ylist-lite.json
12991,hostplant-B1B6-0938,species-3935,シラカシ,ブナ科,シラカシ,Quercus myrsinaefolia,public/assets/data-lite/ylist-lite.json
12992,hostplant-B1B6-0939,species-3935,ウバメガシ,ブナ科,ウバメガシ,Quercus phillyraeoides,public/assets/data-lite/ylist-lite.json
12997,hostplant-B1B6-0947,species-3944,ニシキギ,ニシキギ科,ニシキギ,Euonymus alatus f. alatus,public/assets/data-lite/ylist-lite.json
13004,hostplant-B1B6-0954,species-3944,フジ,マメ科,フジ,Wisteria floribunda,public/assets/data-lite/ylist-lite.json
13005,hostplant-B1B6-0955,species-3944,ツバキ,ツバキ科,ヤブツバキ,Camellia japonica,public/assets/data-lite/ylist-lite.json
13006,hostplant-B1B6-0956,species-3944,ウコギ,ウコギ科,ヤマウコギ,Eleutherococcus spinosus var. spinosus,public/assets/data-lite/ylist-lite.json
13007,hostplant-B1B6-0957,species-3944,スイカズラ,スイカズラ科,スイカズラ,Lonicera japonica,public/assets/data-lite/ylist-lite.json
13020,hostplant-B1B6-0970,species-3947,ソメイヨシノ,バラ科,ソメイヨシノ,Cerasus yedoensis,public/assets/data-lite/ylist-lite.json
13021,hostplant-B1B6-0971,species-3947,カンザクラ,バラ科,カンザクラ,Cerasus kanzakura,public/assets/data-lite/ylist-lite.json
13028,hostplant-B1B6-0978,species-3951,ソメイヨシノ,バラ科,ソメイヨシノ,Cerasus yedoensis,public/assets/data-lite/ylist-lite.json
13029,hostplant-B1B6-0979,species-3951,モモ,バラ科,モモ,Prunus persica,public/assets/data-lite/ylist-lite.json
13035,hostplant-B1B6-0986,species-3960,ヤマハギ,マメ科,ヤマハギ,Lespedeza bicolor,public/assets/data-lite/ylist-lite.json
13036,hostplant-B1B6-0987,species-3960,マルバハギ,マメ科,マルバハギ,Lespedeza cyrtobotrya,public/assets/data-lite/ylist-lite.json
13041,hostplant-B1B6-0993,species-3969,キク,キク科,キク,Chrysanthemum morifolium,public/assets/data-lite/ylist-lite.json
13047,hostplant-B1B6-1010,species-3979,ミゾソバ,タデ科,ミゾソバ,Persicaria thunbergii var. thunbergii,public/assets/data-lite/ylist-lite.json
13048,hostplant-B1B6-1011,species-3979,イヌタデ,タデ科,イヌタデ,Persicaria longiseta,public/assets/data-lite/ylist-lite.json
13049,hostplant-B1B6-1012,species-3979,イタドリ,タデ科,イタドリ,Fallopia japonica,public/assets/data-lite/ylist-lite.json
13050,hostplant-B1B6-1013,species-3979,スイバ,タデ科,スイバ,Rumex acetosa,public/assets/data-lite/ylist-lite.json
13054,hostplant-B1B6-1017,species-3979,クズ,マメ科,クズ,Pueraria lobata subsp. lobata,public/assets/data-lite/ylist-lite.json
13055,hostplant-B1B6-1018,species-3979,ヤブマメ,マメ科,ヤブマメ,Amphicarpaea edgeworthii,public/assets/data-lite/ylist-lite.json
13060,hostplant-B1B6-1025,species-3982,ミゾソバ,タデ科,ミゾソバ,Persicaria thunbergii var. thunbergii,public/assets/data-lite/ylist-lite.json
13061,hostplant-B1B6-1026,species-3982,イタドリ,タデ科,イタドリ,Fallopia japonica,public/assets/data-lite/ylist-lite.json
13062,hostplant-B1B6-1031,species-3983,ミゾソバ,タデ科,ミゾソバ,Persicaria thunbergii var. thunbergii,public/assets/data-lite/ylist-lite.json
13063,hostplant-B1B6-1034,species-3985,ソバ,タデ科,ソバ,Fagopyrum esculentum,public/assets/data-lite/ylist-lite.json
13066,hostplant-B1B6-1038,species-3989,シラカンバ,カバノキ科,シラカンバ,Betula platyphylla var. japonica,public/assets/data-lite/ylist-lite.json
13068,hostplant-B1B6-1041,species-3991,クスノキ,クスノキ科,クスノキ,Cinnamomum camphora,public/assets/data-lite/ylist-lite.json
14054,hostplant-909161,species-10007,スダジイ,ブナ科,スダジイ,Castanopsis sieboldii subsp. sieboldii,public/assets/data-lite/ylist-lite.json
14055,hostplant-909162,species-10007,マテバシイ,ブナ科,マテバシイ,Lithocarpus edulis,public/assets/data-lite/ylist-lite.json
14056,hostplant-909163,species-10007,ウバメガシ,ブナ科,ウバメガシ,Quercus phillyraeoides,public/assets/data-lite/ylist-lite.json
14062,hostplant-909169,species-10007,ツブラジイ,ブナ科,ツブラジイ,Castanopsis cuspidata,public/assets/data-lite/ylist-lite.json
14065,hostplant-909172,species-10007,トウヒ,マツ科,トウヒ,Picea jezoensis var. hondoensis,public/assets/data-lite/ylist-lite.json
14074,hostplant-909182,species-10007,ヤマボウシ,ミズキ科,ヤマボウシ,Cornus kousa subsp. kousa,public/assets/data-lite/ylist-lite.json
14076,hostplant-909184,species-10007,オオイタビ,クワ科,オオイタビ,Ficus pumila,public/assets/data-lite/ylist-lite.json
14077,hostplant-909185,species-10007,イチジク,クワ科,イチジク,Ficus carica,public/assets/data-lite/ylist-lite.json
14079,hostplant-909187,species-10007,イタビカズラ,クワ科,イタビカズラ,Ficus sarmentosa subsp. nipponica,public/assets/data-lite/ylist-lite.json
14081,hostplant-909190,species-10007,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
14082,hostplant-909191,species-10007,イヌザンショウ,ミカン科,イヌザンショウ,Zanthoxylum schinifolium var. schinifolium,public/assets/data-lite/ylist-lite.json
14085,hostplant-909194,species-10106,シャシャンボ,ツツジ科,シャシャンボ,Vaccinium bracteatum,public/assets/data-lite/ylist-lite.json
14090,hostplant-909199,species-21795,ケヤキ,ニレ科,ケヤキ,Zelkova serrata,public/assets/data-lite/ylist-lite.json
14091,hostplant-909200,species-21788,ナナカマド,バラ科,ナナカマド,Sorbus commixta,public/assets/data-lite/ylist-lite.json
14093,hostplant-909202,species-21799,エノキ,アサ科,エノキ,Celtis sinensis,public/assets/data-lite/ylist-lite.json
14094,hostplant-909203,species-21799,ケヤキ,ニレ科,ケヤキ,Zelkova serrata,public/assets/data-lite/ylist-lite.json
14099,hostplant-909208,species-21750,クズ,マメ科,クズ,Pueraria lobata subsp. lobata,public/assets/data-lite/ylist-lite.json
14100,hostplant-909209,species-21776,クスノハカエデ,ムクロジ科,クスノハカエデ,Acer itoanum,public/assets/data-lite/ylist-lite.json
14101,hostplant-909210,species-21745,ツクバネウツギ,スイカズラ科,ツクバネウツギ,Abelia spathulata,public/assets/data-lite/ylist-lite.json
14104,hostplant-909213,species-21751,ミツバウツギ,ミツバウツギ科,ミツバウツギ,Staphylea bumalda,public/assets/data-lite/ylist-lite.json
14107,hostplant-909216,species-21777,キハダ,ミカン科,キハダ,Phellodendron amurense var. amurense,public/assets/data-lite/ylist-lite.json
14108,hostplant-909217,species-21766,ハルニレ,ニレ科,ハルニレ,Ulmus davidiana var. japonica,public/assets/data-lite/ylist-lite.json
14109,hostplant-909218,species-21766,クヌギ,ブナ科,クヌギ,Quercus acutissima,public/assets/data-lite/ylist-lite.json
14112,hostplant-909221,species-21756,クヌギ,ブナ科,クヌギ,Quercus acutissima,public/assets/data-lite/ylist-lite.json
14113,hostplant-909222,species-21756,ミズナラ,ブナ科,ミズナラ,Quercus crispula var. crispula,public/assets/data-lite/ylist-lite.json
14114,hostplant-909223,species-21756,コナラ,ブナ科,コナラ,Quercus serrata,public/assets/data-lite/ylist-lite.json
14115,hostplant-909224,species-21756,クロウメモドキ,クロウメモドキ科,クロウメモドキ,Rhamnus japonica var. decipiens,public/assets/data-lite/ylist-lite.json
14116,hostplant-909225,species-21772,ノブドウ,ブドウ科,ノブドウ,Ampelopsis glandulosa var. heterophylla,public/assets/data-lite/ylist-lite.json
14117,hostplant-909226,species-21772,ヤマブドウ,ブドウ科,ヤマブドウ,Vitis coignetiae,public/assets/data-lite/ylist-lite.json
14119,hostplant-909228,species-21793,ケヤキ,ニレ科,ケヤキ,Zelkova serrata,public/assets/data-lite/ylist-lite.json
14122,hostplant-909231,species-21808,エゾエノキ,アサ科,エゾエノキ,Celtis jessoensis,public/assets/data-lite/ylist-lite.json
14123,hostplant-909232,species-21775,コナラ,ブナ科,コナラ,Quercus serrata,public/assets/data-lite/ylist-lite.json
14124,hostplant-909233,species-21775,ミズナラ,ブナ科,ミズナラ,Quercus crispula var. crispula,public/assets/data-lite/ylist-lite.json
14125,hostplant-909234,species-21775,カシワ,ブナ科,カシワ,Quercus dentata,public/assets/data-lite/ylist-lite.json
14126,hostplant-909235,species-21775,クヌギ,ブナ科,クヌギ,Quercus acutissima,public/assets/data-lite/ylist-lite.json
14127,hostplant-909236,species-21758,クヌギ,ブナ科,クヌギ,Quercus acutissima,public/assets/data-lite/ylist-lite.json
14128,hostplant-909237,species-21758,ミズナラ,ブナ科,ミズナラ,Quercus crispula var. crispula,public/assets/data-lite/ylist-lite.json
14129,hostplant-909238,species-21758,コナラ,ブナ科,コナラ,Quercus serrata,public/assets/data-lite/ylist-lite.json
14130,hostplant-909239,species-21758,カシワ,ブナ科,カシワ,Quercus dentata,public/assets/data-lite/ylist-lite.json
14131,hostplant-909240,species-21801,ヒメヤシャブシ,カバノキ科,ヒメヤシャブシ,Alnus pendula,public/assets/data-lite/ylist-lite.json
14132,hostplant-909241,species-21801,イヌシデ,カバノキ科,イヌシデ,Carpinus tschonoskii,public/assets/data-lite/ylist-lite.json
14133,hostplant-909242,species-21801,アブラチャン,クスノキ科,アブラチャン,Lindera praecox,public/assets/data-lite/ylist-lite.json
