file,row,record_id,plant_name,before,after,canonical
public/hostplants.csv,3340,hostplant-003453,ノボロギク,,キク科,ノボロギク
public/hostplants.csv,3350,hostplant-003463,オオジシバリ,,キク科,オオジシバリ
public/hostplants.csv,3360,hostplant-003473,エゾノキツネアザミ,,キク科,エゾノキツネアザミ
public/hostplants.csv,3362,hostplant-003475,ナギナタコウジュ,,シソ科,ナギナタコウジュ
public/hostplants.csv,3368,hostplant-003481,ホザキシモツケ,,バラ科,ホザキシモツケ
public/hostplants.csv,3373,hostplant-003486,ホソバトリカブト,,キンポウゲ科,ホソバトリカブト
public/hostplants.csv,3388,hostplant-003501,トマト,タバコ属などのナス科,ナス科,トマト
public/hostplants.csv,3391,hostplant-003504,ノボロギク,,キク科,ノボロギク
public/hostplants.csv,3398,hostplant-003511,ヒメオドリコソウ,サルビアなどのシソ科,シソ科,ヒメオドリコソウ
public/hostplants.csv,3402,hostplant-003515,ハクサンアザミ,,キク科,ハクサンアザミ
public/hostplants.csv,3418,hostplant-003531,ガンコウラン,,ツツジ科,ガンコウラン
public/hostplants.csv,3419,hostplant-003532,ツルコケモモ,,ツツジ科,ツルコケモモ
public/hostplants.csv,3420,hostplant-003533,ヒメシャクナゲ,,ツツジ科,ヒメシャクナゲ
public/hostplants.csv,3426,hostplant-003540,ヒロハウキガヤ,,イネ科,ヒロハウキガヤ
public/hostplants.csv,3431,hostplant-003550,アキメヒシバ,,イネ科,アキメヒシバ
public/hostplants.csv,3434,hostplant-003553,エノコログサ,,イネ科,エノコログサ
public/hostplants.csv,3442,hostplant-003561,ツルマメ,,マメ科,ツルマメ
public/hostplants.csv,3451,hostplant-003570,シナノキ,シナノキ科,アオイ科,シナノキ
public/hostplants.csv,3459,hostplant-003578,ハマボウ,,アオイ科,ハマボウ
public/hostplants.csv,3469,hostplant-003588,ラミー,,イラクサ科,ラミー
public/hostplants.csv,3473,hostplant-003592,ラセイタソウ,,イラクサ科,ラセイタソウ
public/hostplants.csv,3489,hostplant-003608,ヒサカキ,サカキ科,モッコク科,ヒサカキ
public/hostplants.csv,3508,hostplant-003627,アサダ,ムクロジ科,カバノキ科,アサダ
public/hostplants.csv,3510,hostplant-003629,クロツバラ,バラ科,クロウメモドキ科,クロツバラ
public/hostplants.csv,3521,hostplant-003640,ニガクサ,,シソ科,ニガクサ
public/hostplants.csv,3523,hostplant-003642,ミカエリソウ,,シソ科,ミカエリソウ
public/hostplants.csv,3525,hostplant-003644,オオカメノキ,レンプクソウ科,ガマズミ科,オオカメノキ
public/hostplants.csv,3532,hostplant-003651,ハリエンジュ,ブナ科,マメ科,ハリエンジュ
public/hostplants.csv,3562,hostplant-003681,ナナカマド,ハラ科,バラ科,ナナカマド
public/hostplants.csv,3566,hostplant-003685,オオアワガエリ,,イネ科,オオアワガエリ
public/hostplants.csv,3580,hostplant-003699,シオデ,ユリ科,サルトリイバラ科,シオデ
public/hostplants.csv,3581,hostplant-003700,サルトリイバラ,シオデ科,サルトリイバラ科,サルトリイバラ
public/hostplants.csv,3608,hostplant-003727,アキノノゲシ,,キク科,アキノノゲシ
public/hostplants.csv,3611,hostplant-003730,タカネニガナ,,キク科,タカネニガナ
public/hostplants.csv,3612,hostplant-003731,クロトウヒレン,,キク科,クロトウヒレン
public/hostplants.csv,3613,hostplant-003732,ウサギギク,,キク科,ウサギギク
public/hostplants.csv,3614,hostplant-003733,タカネコウリンカ,,キク科,タカネコウリンカ
public/hostplants.csv,3620,hostplant-003739,シラヤマギク,,キク科,シラヤマギク
public/hostplants.csv,3631,hostplant-003750,サカキ,サカキ科,モッコク科,サカキ
public/hostplants.csv,3643,hostplant-003762,サカキ,サカキ科,モッコク科,サカキ
public/hostplants.csv,3686,hostplant-003805,シマムロ,,ヒノキ科,シマムロ
public/hostplants.csv,3687,hostplant-003806,ミブヨモギ,,キク科,ミブヨモギ
public/hostplants.csv,3704,hostplant-003823,カナムグラ,,アサ科,カナムグラ
public/hostplants.csv,3706,hostplant-003825,サナエタデ,,タデ科,サナエタデ
public/hostplants.csv,3716,hostplant-003835,エゾヨモギギク,,キク科,エゾヨモギギク
public/hostplants.csv,3722,hostplant-003841,ウスベニニガナ,,キク科,ウスベニニガナ
public/hostplants.csv,3723,hostplant-003842,チチコグサモドキ,,キク科,チチコグサモドキ
public/hostplants.csv,3724,hostplant-003843,カッコウアザミ,,キク科,カッコウアザミ
public/hostplants.csv,3725,hostplant-003844,ネコノシタ,,キク科,ネコノシタ
public/hostplants.csv,3726,hostplant-003845,タカサブロウ,,キク科,タカサブロウ
public/hostplants.csv,3727,hostplant-003846,アメリカタカサブロウ,,キク科,アメリカタカサブロウ
public/hostplants.csv,3728,hostplant-003847,コセンダングサ,,キク科,コセンダングサ
public/hostplants.csv,3729,hostplant-003848,アメリカセンダングサ,,キク科,アメリカセンダングサ
public/hostplants.csv,3733,hostplant-003852,コシロノセンダングサ,,キク科,コシロノセンダングサ
public/hostplants.csv,3735,hostplant-003854,アメリカセンダングサ,,キク科,アメリカセンダングサ
public/hostplants.csv,3744,hostplant-003863,オニヤブソテツ,,オシダ科,オニヤブソテツ
public/hostplants.csv,3749,hostplant-003868,ヒリュウシダ,,シシガシラ科,ヒリュウシダ
public/hostplants.csv,3751,hostplant-003870,ホウビカンジュ,ツルシダ科,タマシダ科,ホウビカンジュ
public/hostplants.csv,3753,hostplant-003872,イワヒバ,,イワヒバ科,イワヒバ
public/hostplants.csv,3756,hostplant-003875,コンテリクラマゴケ,,イワヒバ科,コンテリクラマゴケ
public/hostplants.csv,3760,hostplant-003879,タマシダ,ツルシダ科,タマシダ科,タマシダ
public/hostplants.csv,3761,hostplant-003880,ノキシノブ,,ウラボシ科,ノキシノブ
public/hostplants.csv,3769,hostplant-003888,ハマオモト,,ヒガンバナ科,ハマオモト
public/hostplants.csv,3770,hostplant-003889,オオハマオモト,,ヒガンバナ科,オオハマオモト
public/hostplants.csv,3777,hostplant-003896,ネギ,ネギ科,ヒガンバナ科,ネギ
public/hostplants.csv,3785,hostplant-003903,マコモ,,イネ科,マコモ
public/hostplants.csv,3793,hostplant-003911,コウライシバ,,イネ科,コウライシバ
public/hostplants.csv,3800,hostplant-003918,エゾギク,,キク科,サツマギク
public/hostplants.csv,3807,hostplant-003925,エゾギク,,キク科,サツマギク
public/hostplants.csv,3812,hostplant-003930,エゾギク,,キク科,サツマギク
public/hostplants.csv,3815,hostplant-003933,ママコノシリヌグイ,,タデ科,ママコノシリヌグイ
public/hostplants.csv,3820,hostplant-003938,クロチク,,イネ科,クロチク
public/hostplants.csv,3823,hostplant-003942,クロミノウグイスカグラ,,スイカズラ科,クロミノウグイスカグラ
public/hostplants.csv,3842,hostplant-003962,タチシノブ,,イノモトソウ科,タチシノブ
public/hostplants.csv,3847,hostplant-003967,タマシダ,ツルシダ科,タマシダ科,タマシダ
public/hostplants.csv,3857,hostplant-003977,カラスムギ,,イネ科,カラスムギ
public/hostplants.csv,3862,hostplant-003982,ライムギ,,イネ科,ライムギ
public/hostplants.csv,3863,hostplant-003983,コムギ,,イネ科,コムギ
public/hostplants.csv,3864,hostplant-003984,オオムギ,,イネ科,オオムギ
public/hostplants.csv,3868,hostplant-003988,オオスズメノテッポウ,,イネ科,オオスズメノテッポウ
public/hostplants.csv,3878,hostplant-003998,シバムギ,,イネ科,シバムギ
public/hostplants.csv,3890,hostplant-004010,モウソウチク,,イネ科,モウソウチク
public/hostplants.csv,3893,hostplant-004013,カンザンチク,,イネ科,カンザンチク
public/hostplants.csv,3894,hostplant-004014,リュウキュウチク,,イネ科,リュウキュウチク
public/hostplants.csv,3895,hostplant-004015,タイミンチク,,イネ科,タイミンチク
public/hostplants.csv,3900,hostplant-004020,カンザンチク,,イネ科,カンザンチク
public/hostplants.csv,3901,hostplant-004021,リュウキュウチク,,イネ科,リュウキュウチク
public/hostplants.csv,3902,hostplant-004022,タイミンチク,,イネ科,タイミンチク
public/hostplants.csv,3907,hostplant-004027,タマネギ,ネギ科,ヒガンバナ科,タマネギ
public/hostplants.csv,3908,hostplant-004028,ギョウジャニンニク,ネギ科,ヒガンバナ科,ギョウジャニンニク
public/hostplants.csv,3914,hostplant-004034,ハマニンニク,カヤツリグサ科,イネ科,テンキグサ
public/hostplants.csv,3917,hostplant-004037,ハナショウブ,,アヤメ科,ハナショウブ
public/hostplants.csv,3921,hostplant-004041,ヒメジョオン,,キク科,ヒメジョオン
public/hostplants.csv,3972,hostplant-004092,ネギ,ネギ科,ヒガンバナ科,ネギ
public/hostplants.csv,3976,hostplant-004096,サカキ,サカキ科,モッコク科,サカキ
public/hostplants.csv,3983,hostplant-004103,サカキ,サカキ科,モッコク科,サカキ
public/hostplants.csv,4006,hostplant-004125,ヤチイチゴ,,バラ科,ホロムイイチゴ
public/hostplants.csv,4007,hostplant-004126,ホザキシモツケ,ヤマモモ科,バラ科,ホザキシモツケ
public/hostplants.csv,4063,hostplant-004175,シナノキ,,アオイ科,シナノキ
public/hostplants.csv,4170,hostplant-004275,ウワミズザクラ,,バラ科,ウワミズザクラ
public/hostplants.csv,4233,hostplant-004339,エドヒガン,,バラ科,エドヒガン
public/hostplants.csv,4274,hostplant-004382,クリ類,,ブナ科,クリ
public/hostplants.csv,4283,hostplant-004391,ソクズ,レンプクソウ科,ガマズミ科,ソクズ
public/hostplants.csv,4286,hostplant-004394,ガンコウラン,,ツツジ科,ガンコウラン
public/hostplants.csv,4290,hostplant-004398,タマネギ,ネギ科,ヒガンバナ科,タマネギ
public/hostplants.csv,4293,hostplant-004401,タマザキフジ,,マメ科,タマザキクサフジ
public/hostplants.csv,4298,hostplant-004406,エゾノギシギシ,,タデ科,エゾノギシギシ
public/hostplants.csv,4309,hostplant-004417,ホザキシモツケ,,バラ科,ホザキシモツケ
public/hostplants.csv,4330,hostplant-004440,ハマボウ,,アオイ科,ハマボウ
public/hostplants.csv,4333,hostplant-004443,マルバニッケイ,,クスノキ科,マルバニッケイ
public/hostplants.csv,4335,hostplant-004445,イタビカズラ,,クワ科,イタビカズラ
public/hostplants.csv,4338,hostplant-004448,イタビカズラ,,クワ科,イタビカズラ
public/hostplants.csv,4339,hostplant-004449,ヒメイタビ,,クワ科,ヒメイタビ
public/hostplants.csv,4340,hostplant-004450,エノキ,ニレ科,アサ科,エノキ
public/hostplants.csv,4341,hostplant-004451,リュウキュウエノキ,,アサ科,クワノハエノキ
public/hostplants.csv,4348,hostplant-004458,ムニンエノキ,,アサ科,クワノハエノキ
public/hostplants.csv,4357,hostplant-004467,シマシャリンバイ,,バラ科,シャリンバイ
public/hostplants.csv,4360,hostplant-004470,リュウキュウマツ,,マツ科,リュウキュウマツ
public/hostplants.csv,4363,hostplant-004473,リュウキュウマツ,,マツ科,リュウキュウマツ
public/hostplants.csv,4369,hostplant-004479,エノキ,ニレ科,アサ科,エノキ
public/hostplants.csv,4374,hostplant-004484,ネズ,,ヒノキ科,ネズミサシ
public/hostplants.csv,4390,hostplant-004500,リュウキュウマツ,,マツ科,リュウキュウマツ
public/hostplants.csv,4391,hostplant-004501,リュウキュウマツ,,マツ科,リュウキュウマツ
public/hostplants.csv,4395,hostplant-004505,ヒメコマツ,,マツ科,ヒメコマツ
public/hostplants.csv,4404,hostplant-004514,ヤエヤマコクタン,,カキノキ科,ヤエヤマコクタン
public/hostplants.csv,4406,hostplant-004516,ムニンエノキ,,アサ科,クワノハエノキ
public/hostplants.csv,4407,hostplant-004517,アカテツ,,アカテツ科,アカテツ
public/hostplants.csv,4414,hostplant-004524,リュウキュウマツ,,マツ科,リュウキュウマツ
public/hostplants.csv,4415,hostplant-004525,リュウキュウマツ,,マツ科,リュウキュウマツ
public/hostplants.csv,4416,hostplant-004526,リュウキュウマツ,,マツ科,リュウキュウマツ
public/hostplants.csv,4422,hostplant-004532,ビワ,,バラ科,ビワ
public/hostplants.csv,4437,hostplant-004547,ヤンバルアワブキ,,アワブキ科,フシノハアワブキ
public/hostplants.csv,4438,hostplant-004548,ムニンエノキ,,アサ科,クワノハエノキ
public/hostplants.csv,4469,hostplant-004579,ナカハラクロキ,,ハイノキ科,ナカハラクロキ
public/hostplants.csv,4484,hostplant-004594,エノキ,ニレ科,アサ科,エノキ
public/hostplants.csv,4496,hostplant-004606,ムクゲ類,,アオイ科,ムクゲ
public/hostplants.csv,4498,hostplant-004608,エノキ,ニレ科,アサ科,エノキ
public/hostplants.csv,4499,hostplant-004609,エゾエノキ,,アサ科,エゾエノキ
public/hostplants.csv,4500,hostplant-004610,エゾエノキ,,アサ科,エゾエノキ
public/hostplants.csv,4516,hostplant-004626,マメガキ,,カキノキ科,マメガキ
public/hostplants.csv,4518,hostplant-004628,カラスザンショウ,,ミカン科,カラスザンショウ
public/hostplants.csv,4525,hostplant-004635,アブラチャン,,クスノキ科,アブラチャン
public/hostplants.csv,4532,hostplant-004642,マメガキ,,カキノキ科,マメガキ
public/hostplants.csv,4534,hostplant-004644,マサキ,,ニシキギ科,マサキ
public/hostplants.csv,4537,hostplant-004647,ミズキ類,,ミズキ科,ミズキ
public/hostplants.csv,4542,hostplant-004652,エノキ,ニレ科,アサ科,エノキ
public/hostplants.csv,4543,hostplant-004653,エゾエノキ,,アサ科,エゾエノキ
public/hostplants.csv,4546,hostplant-004656,リュウキュウエノキ,,アサ科,クワノハエノキ
public/hostplants.csv,4547,hostplant-004657,ムニンエノキ,,アサ科,クワノハエノキ
public/hostplants.csv,4564,hostplant-004674,カンスゲ,,カヤツリグサ科,カンスゲ
public/hostplants.csv,4568,hostplant-004678,オニヤブソテツ,,オシダ科,オニヤブソテツ
public/hostplants.csv,4569,hostplant-004679,コモチシダ,,シシガシラ科,コモチシダ
public/hostplants.csv,4570,hostplant-004680,ヒトツバ,,ウラボシ科,ヒトツバ
public/hostplants.csv,4574,hostplant-004684,ヒメウツギ,,アジサイ科,ヒメウツギ
public/hostplants.csv,4581,hostplant-004691,シナノキ,,アオイ科,シナノキ
